,Class,Service A,Service B,Decision,Reason,Model
11994,FlinkClass1522,"FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26","FlinkClass0, FlinkClass8, FlinkClass12, FlinkClass19, FlinkClass22",B,FlinkClass1522 is not in Service A's class list.,phi
11995,FlinkClass1528,"FlinkClass10, FlinkClass13, FlinkClass14, FlinkClass15, FlinkClass16","FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35",B,FlinkClass1528 is not in Service A or Service B.,phi
11996,FlinkClass1526,"FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,FlinkClass1526 is not in Service B's list of classes.,phi
11997,FlinkClass2344,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass10, FlinkClass13, FlinkClass14, FlinkClass15, FlinkClass16",B,FlinkClass2344 is not in the list of classes for Service B.,phi
11998,FlinkClass1052,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,It does not handle customer data.,phi
11999,FlinkClass1059,"FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19","FlinkClass10, FlinkClass13, FlinkClass14, FlinkClass15, FlinkClass16",B,It does not handle customer data.,phi
12000,FlinkClass1535,"FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,FlinkClass1535 is not in Service A or B.,phi
12001,FlinkClass1063,"FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,FlinkClass1063 is not in Service A's list of classes.,phi
12002,FlinkClass1047,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,FlinkClass1047 is not in Service A or B.,phi
12003,FlinkClass1048,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,FlinkClass1048 is not in Service A's list of classes.,phi
12004,FlinkClass1064,"FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,It does not handle customer data.,phi
12005,FlinkClass2279,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,FlinkClass2279 is not in the list of classes for Service B.,phi
12006,FlinkClass1044,"FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26","FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35",B,FlinkClass1044 is not in Service A's list of classes.,phi
12007,FlinkClass1045,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,FlinkClass1045 is not in Service A's list of classes.,phi
12008,FlinkClass1046,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,FlinkClass1046 does not belong to Service A or B. It is a utility class that can be used by both services.,phi
12009,FlinkClass2225,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,"FlinkClass2225 is a utility class that can be used by both services, so it does not belong to either service.",phi
12010,FlinkClass868,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,It is a distributed system and does not handle customer data.,phi
12011,FlinkClass1033,"FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35","FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27",B,It does not handle customer data.,phi
12012,FlinkClass1034,"FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35","FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27",B,FlinkClass1034 does not belong to Service A or B. It is a custom class created by the developer for a specific use case.,phi
12013,FlinkClass1035,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass10, FlinkClass13, FlinkClass14, FlinkClass15, FlinkClass16",B,FlinkClass1035 is not in Service B's list of classes.,phi
12014,FlinkClass2298,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,FlinkClass2298 does not belong to Service A or B. It is a unique class that has no relation with any of the classes in either service.,phi
12015,FlinkClass1051,"FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19","FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35",B,FlinkClass1051 is not in Service A's class list.,phi
12016,FlinkClass1038,"FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,FlinkClass1038 is not in the list of classes for Service A.,phi
12017,FlinkClass1039,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,FlinkClass1039 is not in Service A's class list.,phi
12018,FlinkClass1040,"FlinkClass10, FlinkClass13, FlinkClass14, FlinkClass15, FlinkClass16","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,FlinkClass1040 is not in Service B.,phi
12019,FlinkClass2305,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19",B,FlinkClass2305 is not in the list of classes for Service B.,phi
12020,FlinkClass1042,"FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26","FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35",B,FlinkClass1042 is not in Service A or B.,phi
12021,FlinkClass1053,"FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26","FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35",B,It does not handle customer data.,phi
12022,FlinkClass1054,"FlinkClass0, FlinkClass6, FlinkClass8, FlinkClass12, FlinkClass19","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,FlinkClass1054 is not in Service A's list of classes.,phi
12023,FlinkClass1055,"FlinkClass4, FlinkClass5, FlinkClass9, FlinkClass11, FlinkClass27","FlinkClass10, FlinkClass13, FlinkClass14, FlinkClass15, FlinkClass16",B,FlinkClass1055 is not in the list of classes for Service B.,phi
12024,FlinkClass1049,"FlinkClass3, FlinkClass7, FlinkClass18, FlinkClass24, FlinkClass35","FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26",B,FlinkClass1049 is not in the list of classes for Service A.,phi
12025,FlinkClass1041,"FlinkClass1, FlinkClass2, FlinkClass17, FlinkClass20, FlinkClass26","FlinkClass10, FlinkClass13, FlinkClass14, FlinkClass15, FlinkClass16",B,It does not handle customer data.,phi
12026,FlinkClass2380,"FlinkClass4, FlinkClass10, FlinkClass23, FlinkClass24, FlinkClass30","FlinkClass2, FlinkClass11, FlinkClass29, FlinkClass34, FlinkClass35",B,FlinkClass2380 is a utility class that can be used in both services.,phi
12027,FlinkClass866,"FlinkClass0, FlinkClass8, FlinkClass13, FlinkClass28, FlinkClass32","FlinkClass3, FlinkClass5, FlinkClass9, FlinkClass14, FlinkClass17",B,FlinkClass866 is a utility class that can be used in both services. It does not have any specific functionality related to either service.,phi
12028,FlinkClass849,"FlinkClass1, FlinkClass6, FlinkClass7, FlinkClass12, FlinkClass15","FlinkClass4, FlinkClass10, FlinkClass23, FlinkClass24, FlinkClass30",B,FlinkClass849 is not in Service A or B.,phi
12029,FlinkClass850,"FlinkClass1, FlinkClass6, FlinkClass7, FlinkClass12, FlinkClass15","FlinkClass2, FlinkClass11, FlinkClass29, FlinkClass34, FlinkClass35",B,FlinkClass850 is a utility class that can be used in both services. It does not have any specific functionality related to the project's focus on isolating core distributed utilities.,phi
12030,FlinkClass851,"FlinkClass2, FlinkClass11, FlinkClass29, FlinkClass34, FlinkClass35","FlinkClass0, FlinkClass8, FlinkClass13, FlinkClass28, FlinkClass32",B,FlinkClass851 is a utility class that provides support for distributed transactions and can be used in both services.,phi
12031,FlinkClass1192,"FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22, FlinkClass23","FlinkClass2, FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14",B,FlinkClass1192 is not in Service A's list of classes.,phi
12032,FlinkClass1687,"FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass36","FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22, FlinkClass23",B,"FlinkClass1687 is a utility class that can be used by both services, so it does not belong to either Service A or Service B.",phi
12033,FlinkClass898,"FlinkClass2, FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14","FlinkClass5, FlinkClass25, FlinkClass33, FlinkClass48, FlinkClass52",B,FlinkClass898 is not in Service A's class list.,phi
12034,FlinkClass1698,"FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass36","FlinkClass2, FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14",B,FlinkClass1698 is not in Service A or Service B.,phi
12035,FlinkClass153,"FlinkClass2, FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14","FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22, FlinkClass23",B,"FlinkClass153 is a utility class that provides support for distributed computing. It can be used in both Service A and Service B, but it's more commonly used in Service B.",phi
12036,FlinkClass1780,"FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass20, FlinkClass26","FlinkClass1, FlinkClass10, FlinkClass12, FlinkClass13, FlinkClass19",B,"FlinkClass178 is a distributed utility that can be used in both services. It provides a common interface for all the other classes, so it doesn't fit into any specific service.",phi
12037,FlinkClass676,"FlinkClass0, FlinkClass2, FlinkClass4, FlinkClass5, FlinkClass15","FlinkClass9, FlinkClass11, FlinkClass16, FlinkClass24, FlinkClass31",B,FlinkClass676 is not in the list of classes for Service A.,phi
12038,FlinkClass860,"FlinkClass0, FlinkClass2, FlinkClass4, FlinkClass5, FlinkClass15","FlinkClass9, FlinkClass11, FlinkClass16, FlinkClass24, FlinkClass31",B,FlinkClass860 is a distributed utility that can be used by multiple services. It does not fit into the specific categories of Service A or B.,phi
12039,FlinkClass653,"FlinkClass0, FlinkClass2, FlinkClass4, FlinkClass5, FlinkClass15","FlinkClass9, FlinkClass11, FlinkClass16, FlinkClass24, FlinkClass31",B,FlinkClass653 is not in the list of classes for Service A.,phi
12040,FlinkClass161,"FlinkClass9, FlinkClass11, FlinkClass16, FlinkClass24, FlinkClass31","FlinkClass1, FlinkClass10, FlinkClass12, FlinkClass13, FlinkClass19",B,"It is not mentioned in the code snippet which classes are inherited from FlinkClass161, so it cannot be determined if it belongs to Service A or B.",phi
12041,FlinkClass677,"FlinkClass0, FlinkClass2, FlinkClass4, FlinkClass5, FlinkClass15","FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass20, FlinkClass26",B,It does not handle customer data.,phi
12042,FlinkClass187,"FlinkClass0, FlinkClass2, FlinkClass4, FlinkClass5, FlinkClass15","FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass20, FlinkClass26",B,FlinkClass187 is a utility class that can be used in both services. It does not have any specific functionality related to the project's focus on maintaining logical component integrity.,phi
12043,FlinkClass212,"FlinkClass1, FlinkClass10, FlinkClass12, FlinkClass13, FlinkClass19","FlinkClass0, FlinkClass2, FlinkClass4, FlinkClass5, FlinkClass15",B,FlinkClass212 is not in the list of classes for Service A.,phi
12044,FlinkClass211,"FlinkClass0, FlinkClass2, FlinkClass4, FlinkClass5, FlinkClass15","FlinkClass1, FlinkClass10, FlinkClass12, FlinkClass13, FlinkClass19",B,Inferred from raw text output due to JSON parsing failure.,phi
12045,FlinkClass209,"FlinkClass9, FlinkClass11, FlinkClass16, FlinkClass24, FlinkClass31","FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass14, FlinkClass21",B,FlinkClass209 is a utility class that can be used in both services. It does not have any specific functionality related to either service.,phi
12046,FlinkClass263,"FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19","FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass36",B,FlinkClass263 is not in Service A's list of classes.,phi
12047,FlinkClass1631,"FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15","FlinkClass1, FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22",B,It is a utility class that provides support for distributed computing and does not handle any sensitive data.,phi
12048,FlinkClass279,"FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15","FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19",B,FlinkClass279 is a utility class that can be used in both services. It does not have any specific functionality related to either service.,phi
12049,FlinkClass632,"FlinkClass1, FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22","FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19",B,FlinkClass632 is not in Service A's list of classes.,phi
12050,FlinkClass482,"FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass36","FlinkClass1, FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22",B,FlinkClass482 is not in Service A or B.,phi
12051,FlinkClass1538,"FlinkClass6, FlinkClass7, FlinkClass14, FlinkClass21, FlinkClass25","FlinkClass0, FlinkClass2, FlinkClass5, FlinkClass15, FlinkClass27",B,FlinkClass1538 is not in Service A or B.,phi
12052,FlinkClass189,"FlinkClass9, FlinkClass11, FlinkClass16, FlinkClass24, FlinkClass31","FlinkClass1, FlinkClass10, FlinkClass12, FlinkClass13, FlinkClass19",B,FlinkClass189 is not in the list of classes for Service B.,phi
12053,FlinkClass529,"FlinkClass1, FlinkClass10, FlinkClass12, FlinkClass13, FlinkClass19","FlinkClass9, FlinkClass11, FlinkClass16, FlinkClass24, FlinkClass31",B,"FlinkClass529 is a subclass of FlinkClass9, which belongs to Service B.",phi
12054,FlinkClass1549,"FlinkClass3, FlinkClass4, FlinkClass8, FlinkClass17, FlinkClass18","FlinkClass9, FlinkClass11, FlinkClass16, FlinkClass24, FlinkClass31",B,FlinkClass1549 is not in Service A or B.,phi
12055,FlinkClass2345,"FlinkClass6, FlinkClass7, FlinkClass14, FlinkClass21, FlinkClass25","FlinkClass1, FlinkClass10, FlinkClass12, FlinkClass13, FlinkClass19",B,FlinkClass2345 is not in Service A's list of classes.,phi
12056,FlinkClass620,"FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass36","FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19",B,FlinkClass620 is not a valid class in either Service A or Service B.,phi
12057,FlinkClass1129,"FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15","FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19",B,FlinkClass1129 is not in Service A's list of classes.,phi
12058,FlinkClass1550,"FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15","FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass36",B,FlinkClass155 is not in the list of classes for Service B.,phi
12059,FlinkClass694,"FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19","FlinkClass1, FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22",B,FlinkClass694 is a utility class that can be used in both services. It does not have any specific functionality related to either service.,phi
12060,FlinkClass20,"FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19","FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass36",B,FlinkClass20 is not in the list of classes for Service A or B.,phi
12061,FlinkClass43,"FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass20","FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15",B,FlinkClass43 is not in the list of classes for Service B.,phi
12062,FlinkClass27,"FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15","FlinkClass1, FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22",B,FlinkClass27 is not in Service A's list of classes.,phi
12063,FlinkClass2378,"FlinkClass5, FlinkClass25, FlinkClass33, FlinkClass52, FlinkClass57","FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass20",B,FlinkClass2378 is not in the list of classes for Service A.,phi
12064,FlinkClass523,"FlinkClass5, FlinkClass25, FlinkClass33, FlinkClass52, FlinkClass57","FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19",B,FlinkClass523 is not in the list of classes for Service A.,phi
12065,FlinkClass566,"FlinkClass5, FlinkClass25, FlinkClass33, FlinkClass52, FlinkClass57","FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass20",B,FlinkClass566 is not in Service A's list of classes.,phi
12066,FlinkClass584,"FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19","FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass20",B,FlinkClass584 is a utility class that can be used in both services. It does not have any specific functionality related to either service.,phi
12067,FlinkClass625,"FlinkClass3, FlinkClass4, FlinkClass11, FlinkClass12, FlinkClass20","FlinkClass1, FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22",B,FlinkClass625 is a utility class that can be used in both services. It does not have any specific functionality related to the project's focus on maintaining logical component integrity.,phi
12068,FlinkClass2356,"FlinkClass5, FlinkClass25, FlinkClass35, FlinkClass38, FlinkClass39","FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15",B,FlinkClass2356,phi
12069,FlinkClass565,"FlinkClass5, FlinkClass25, FlinkClass35, FlinkClass38, FlinkClass39","FlinkClass1, FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22",B,FlinkClass565 is not in Service A's list of classes.,phi
12070,FlinkClass195,"FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15","FlinkClass1, FlinkClass8, FlinkClass17, FlinkClass18, FlinkClass22",B,FlinkClass195 is not in Service A or Service B.,phi
12071,FlinkClass2328,"FlinkClass5, FlinkClass25, FlinkClass33, FlinkClass52, FlinkClass57","FlinkClass7, FlinkClass9, FlinkClass10, FlinkClass14, FlinkClass19",B,FlinkClass2328 is not in Service A's list of classes.,phi
12072,FlinkClass570,"FlinkClass5, FlinkClass25, FlinkClass33, FlinkClass52, FlinkClass57","FlinkClass0, FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass15",B,FlinkClass570 is not in Service A's list of classes.,phi
