,Class,Service A,Service B,Decision,Reason,Model
13806,FlinkClass790,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass790 is not in Service A's class list. It belongs to Service B.,phi
13807,FlinkClass2167,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,FlinkClass2167 is not in the list of classes for Service A. It belongs to Service B.,phi
13808,FlinkClass439,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,"FlinkClass439 is a subclass of FlinkClass8, which belongs to Service B.",phi
13809,FlinkClass873,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,"FlinkClass873 is a subclass of FlinkClass0, which belongs to Service B.",phi
13810,FlinkClass859,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,"FlinkClass859 is a subclass of FlinkClass1, which belongs to Service B.",phi
13811,FlinkClass756,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,FlinkClass756 is not in Service A's class list.,phi
13812,FlinkClass2155,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,"FlinkClass2155 is not in Service A's class list, but it is in Service B's class list.",phi
13813,FlinkClass1181,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,FlinkClass1181 is not in Service A's list of classes.,phi
13814,FlinkClass1118,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,FlinkClass111 is not in the list of classes for Service A. It belongs to Service B.,phi
13815,FlinkClass1117,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,"FlinkClass1117 is a subclass of FlinkClass4, which belongs to Service B.",phi
13816,FlinkClass2171,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass2171 is not in Service A's class list.,phi
13817,FlinkClass2142,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,FlinkClass2142 is not in the list of classes for Service A. It belongs to Service B.,phi
13818,FlinkClass1072,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass1072 is not in Service A's list of classes.,phi
13819,FlinkClass1006,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass1006 is not in the list of classes for Service A. It belongs to Service B.,phi
13820,FlinkClass924,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,"FlinkClass924 is a subclass of FlinkClass8, which belongs to Service B.",phi
13821,FlinkClass565,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass565 is not in the list of classes for Service A.,phi
13822,FlinkClass1260,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,FlinkClass1260 is not in Service A or Service B. It belongs to a different service.,phi
13823,FlinkClass1164,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,FlinkClass1164 is not in Service A's list of classes.,phi
13824,FlinkClass2177,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,"FlinkClass17 is a combination of FlinkClass9 and FlinkClass12, which are both in Service B.",phi
13825,FlinkClass672,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,"FlinkClass672 is a subclass of FlinkClass4, which belongs to Service B.",phi
13826,FlinkClass1341,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,Inferred from raw text output due to JSON parsing failure.,phi
13827,FlinkClass1313,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,FlinkClass1313 is not in Service A's class list.,phi
13828,FlinkClass1263,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,FlinkClass1263 is not in the list of classes for Service A. It belongs to Service B.,phi
13829,FlinkClass1135,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,"It is an API-level transformation logic, which is not used in Service A.",phi
13830,FlinkClass601,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass601 is not in Service A or Service B. It belongs to a different service.,phi
13831,FlinkClass1205,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,Inferred from raw text output due to JSON parsing failure.,phi
13832,FlinkClass907,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass907 is not in the list of classes for Service A. It belongs to Service B.,phi
13833,FlinkClass537,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,FlinkClass537 is not in the list of classes for Service A. It belongs to Service B.,phi
13834,FlinkClass1048,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,Inferred from raw text output due to JSON parsing failure.,phi
13835,FlinkClass796,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,"FlinkClass796 is a subclass of FlinkClass4, which belongs to Service B.",phi
13836,FlinkClass734,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,"FlinkClass734 is a subclass of FlinkClass1, which belongs to Service B.",phi
13837,FlinkClass2122,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,"FlinkClass2122 is a subclass of FlinkClass4, which belongs to Service B.",phi
13838,FlinkClass2053,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass2053 is not in Service A's class list.,phi
13839,FlinkClass671,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,"FlinkClass671 is a subclass of FlinkClass9, which belongs to Service B.",phi
13840,FlinkClass2160,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,It does not handle customer data.,phi
13841,FlinkClass1294,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,"FlinkClass1294 is not in Service A's class list, but it is in Service B's class list.",phi
13842,FlinkClass973,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,Inferred from raw text output due to JSON parsing failure.,phi
13843,FlinkClass2039,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,"FlinkClass2039 is a subclass of FlinkClass8, which belongs to Service B.",phi
13844,FlinkClass437,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,"FlinkClass437 is not in Service A's class list, but it is in Service B's class list.",phi
13845,FlinkClass624,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass624 is not in the list of classes for Service A.,phi
13846,FlinkClass2147,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,FlinkClass2147 is not in the list of classes for Service A. It belongs to Service B.,phi
13847,FlinkClass995,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,FlinkClass995 is not in Service A's list of classes.,phi
13848,FlinkClass969,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,FlinkClass969 is not in Service A's list of classes. It belongs to Service B.,phi
13849,FlinkClass1231,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,FlinkClass1231 is not in Service A's list of classes.,phi
13850,FlinkClass164,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass1, FlinkClass2, FlinkClass5, FlinkClass6, FlinkClass13",B,FlinkClass164 is not in the list of classes for Service B.,phi
13851,FlinkClass246,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass4, FlinkClass10, FlinkClass11, FlinkClass17, FlinkClass18",B,FlinkClass246,phi
13852,FlinkClass326,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,"FlinkClass326 is a subclass of FlinkClass0, which belongs to Service B.",phi
13853,FlinkClass1950,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,"FlinkClass1950 is a subclass of FlinkClass42, which belongs to Service B.",phi
13854,FlinkClass79,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,Inferred from raw text output due to JSON parsing failure.,phi
13855,FlinkClass238,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass0, FlinkClass7, FlinkClass26, FlinkClass39, FlinkClass42",B,"FlinkClass238 is not in Service A's class list, but it is in Service B's class list.",phi
13856,FlinkClass267,"FlinkClass3, FlinkClass8, FlinkClass14, FlinkClass16, FlinkClass21","FlinkClass9, FlinkClass12, FlinkClass15, FlinkClass33, FlinkClass44",B,FlinkClass267 is not in the list of classes for Service A.,phi
13857,FlinkClass224,"FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,FlinkClass224 is not in Service A or Service B. It belongs to a different service.,phi
13858,FlinkClass1935,"FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,FlinkClass193' is not in Service A's list of classes.,phi
13859,FlinkClass288,"FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9","FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36",B,"FlinkClass288 is a subclass of FlinkClass11, which belongs to Service B.",phi
13860,FlinkClass989,"FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9","FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20",B,"FlinkClass989 is a subclass of FlinkClass1, which belongs to Service B.",phi
13861,FlinkClass1729,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,FlinkClass1729 is not in Service A's list of classes.,phi
13862,FlinkClass575,"FlinkClass5, FlinkClass8, FlinkClass10, FlinkClass15, FlinkClass21","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,FlinkClass575 is not in the list of classes for Service A.,phi
13863,FlinkClass1813,"FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,"FlinkClass1813 is not found in Service A, but it is found in Service B.",phi
13864,FlinkClass1222,"FlinkClass5, FlinkClass8, FlinkClass10, FlinkClass15, FlinkClass21","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,"FlinkClass1222 is not in Service A's list of classes, but it is in Service B's list.",phi
13865,FlinkClass163,"FlinkClass5, FlinkClass8, FlinkClass10, FlinkClass15, FlinkClass21","FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20",B,"FlinkClass163 is a subclass of FlinkClass1, which belongs to Service B.",phi
13866,FlinkClass1474,"FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,FlinkClass1474 is not in the list of classes for Service A. It belongs to Service B.,phi
13867,FlinkClass2200,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,"FlinkClass2200 is not in Service A's class list, but it is in Service B's class list.",phi
13868,FlinkClass448,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20",B,"FlinkClass448 is a subclass of FlinkClass1, which belongs to Service B.",phi
13869,FlinkClass1088,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,FlinkClass1088 is not in Service A's list of classes.,phi
13870,FlinkClass946,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,FlinkClass946 is a class that belongs to Service B.,phi
13871,FlinkClass941,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20",B,FlinkClass941 is not in Service A's list of classes.,phi
13872,FlinkClass2103,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,"FlinkClass2103 is a subclass of FlinkClass0, which belongs to Service B.",phi
13873,FlinkClass1155,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20",B,"FlinkClass1155 is not in Service A's list of classes, but it is in Service B's list.",phi
13874,FlinkClass951,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20",B,FlinkClass951 is not in Service A's list of classes. It belongs to Service B.,phi
13875,FlinkClass847,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,"FlinkClass847 is a subclass of FlinkClass2, which belongs to Service B.",phi
13876,FlinkClass783,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,FlinkClass783 is a class in Service B.,phi
13877,FlinkClass2195,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20",B,"FlinkClass2195 is a subclass of FlinkClass1, which belongs to Service B.",phi
13878,FlinkClass558,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass5, FlinkClass8, FlinkClass10, FlinkClass15, FlinkClass21",B,"FlinkClass558 is a subclass of FlinkClass5, which belongs to Service B.",phi
13879,FlinkClass1078,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,It does not handle customer data.,phi
13880,FlinkClass846,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass1, FlinkClass12, FlinkClass17, FlinkClass19, FlinkClass20",B,"FlinkClass846 is not in Service A's list of classes, but it is in Service B's list.",phi
13881,FlinkClass2093,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,"FlinkClass2093 is a subclass of FlinkClass0, which belongs to Service B.",phi
13882,FlinkClass979,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass5, FlinkClass8, FlinkClass10, FlinkClass15, FlinkClass21",B,FlinkClass979 is not in Service A or B.,phi
13883,FlinkClass77,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass5, FlinkClass8, FlinkClass10, FlinkClass15, FlinkClass21",B,"FlinkClass77 is a subclass of FlinkClass15, which belongs to Service B.",phi
13884,FlinkClass125,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass2, FlinkClass3, FlinkClass6, FlinkClass7, FlinkClass9",B,"FlinkClass125 is a subclass of FlinkClass3, which belongs to Service B.",phi
13885,FlinkClass130,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,"FlinkClass130 is a subclass of FlinkClass0, which belongs to Service B.",phi
13886,FlinkClass2086,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,FlinkClass2086 is not in Service A's list of classes.,phi
13887,FlinkClass48,"FlinkClass11, FlinkClass14, FlinkClass18, FlinkClass23, FlinkClass36","FlinkClass0, FlinkClass4, FlinkClass13, FlinkClass16, FlinkClass24",B,"FlinkClass48 is a subclass of FlinkClass0, which belongs to Service B.",phi
